 EPOCH1D v4.17.16   v4.17.16-0-g3088d845-clean 1665834781.521          

 Loaded 32000 particles of species "Electron"
Wrote normal  dump number    0 at time  0.495134203810E-17 and iteration      0
Wrote normal  dump number    1 at time  0.891241566858E-16 and iteration      9
Wrote normal  dump number    2 at time  0.168345629295E-15 and iteration     17
Wrote normal  dump number    3 at time  0.247567101905E-15 and iteration     25
Wrote normal  dump number    4 at time  0.326788574514E-15 and iteration     33
Wrote normal  dump number    5 at time  0.406010047124E-15 and iteration     41
Wrote normal  dump number    6 at time  0.485231519734E-15 and iteration     49
Wrote normal  dump number    7 at time  0.564452992343E-15 and iteration     57
Wrote normal  dump number    8 at time  0.643674464953E-15 and iteration     65
Wrote normal  dump number    9 at time  0.722895937562E-15 and iteration     73
Wrote normal  dump number   10 at time  0.802117410172E-15 and iteration     81
Wrote normal  dump number   11 at time  0.881338882781E-15 and iteration     89
Wrote normal  dump number   12 at time  0.960560355391E-15 and iteration     97
Wrote normal  dump number   13 at time  0.104968451208E-14 and iteration    106
Wrote normal  dump number   14 at time  0.112890598469E-14 and iteration    114
Wrote normal  dump number   15 at time  0.120812745730E-14 and iteration    122
Wrote normal  dump number   16 at time  0.128734892991E-14 and iteration    130
Wrote normal  dump number   17 at time  0.136657040251E-14 and iteration    138
Wrote normal  dump number   18 at time  0.144579187512E-14 and iteration    146
Wrote normal  dump number   19 at time  0.152501334773E-14 and iteration    154
Wrote normal  dump number   20 at time  0.160423482034E-14 and iteration    162
Wrote normal  dump number   21 at time  0.168345629295E-14 and iteration    170
Wrote normal  dump number   22 at time  0.176267776556E-14 and iteration    178
Wrote normal  dump number   23 at time  0.184189923817E-14 and iteration    186
Wrote normal  dump number   24 at time  0.192112071078E-14 and iteration    194
Wrote normal  dump number   25 at time  0.200034218339E-14 and iteration    202
Wrote normal  dump number   26 at time  0.208946634008E-14 and iteration    211
Wrote normal  dump number   27 at time  0.216868781269E-14 and iteration    219
Wrote normal  dump number   28 at time  0.224790928530E-14 and iteration    227
Wrote normal  dump number   29 at time  0.232713075791E-14 and iteration    235
Wrote normal  dump number   30 at time  0.240635223052E-14 and iteration    243
Wrote normal  dump number   31 at time  0.248557370312E-14 and iteration    251
Wrote normal  dump number   32 at time  0.256479517573E-14 and iteration    259
Wrote normal  dump number   33 at time  0.264401664834E-14 and iteration    267
Wrote normal  dump number   34 at time  0.272323812095E-14 and iteration    275
Wrote normal  dump number   35 at time  0.280245959356E-14 and iteration    283
